product_id,branch_id,season_id,sales_price,Full_price,Quantity,ag_sum,ag_average,ag_count
P5341,B5351,S5354,5476,5854,5363,,,
P5342,B5352,S5355,5477,5855,5364,,,
P5343,B5353,S5356,5478,5856,5365,,,
P5344,B5354,S5357,5479,5857,5366,,,
P5345,B5355,S5358,5480,5858,5367,,,
P5346,B5356,S5359,5481,5859,5368,,,
P5347,B5357,S5360,5482,5860,5369,,,
P5348,B5358,S5361,5483,5861,5370,,,
P5349,B5359,S5362,5484,5862,5371,,,
P5350,B5360,S5363,5485,5863,5372,,,
P5351,B5361,S5364,5486,5864,5373,,,
P5352,B5362,S5365,5487,5865,5374,,,
P5353,B5363,S5366,5488,5866,5375,,,
P5354,B5364,S5367,5489,5867,5376,,,
P5355,B5365,S5368,5490,5868,5377,,,
P5356,B5366,S5369,5491,5869,5378,,,
P5357,B5367,S5370,5492,5870,5379,,,
P5358,B5368,S5371,5493,5871,5380,,,
P5359,B5369,S5372,5494,5872,5381,,,
P5360,B5370,S5373,5495,5873,5382,,,
P5361,B5371,S5374,5496,5874,5383,,,
P5362,B5372,S5375,5497,5875,5384,,,
P5363,B5373,S5376,5498,5876,5385,,,
P5364,B5374,S5377,5499,5877,5386,,,
P5365,B5375,S5378,5500,5878,5387,,,
P5366,B5376,S5379,5501,5879,5388,,,
P5367,B5377,S5380,5502,5880,5389,,,
P5368,B5378,S5381,5503,5881,5390,,,
P5369,B5379,S5382,5504,5882,5391,,,
P5370,B5380,S5383,5505,5883,5392,,,
P5371,B5381,S5384,5506,5884,5393,,,
P5372,B5382,S5385,5507,5885,5394,,,
P5373,B5383,S5386,5508,5886,5395,,,
P5374,B5384,S5387,5509,5887,5396,,,
P5375,B5385,S5388,5510,5888,5397,,,
P5376,B5386,S5389,5511,5889,5398,,,
P5377,B5387,S5390,5512,5890,5399,,,
P5378,B5388,S5391,5513,5891,5400,,,
P5379,B5389,S5392,5514,5892,5401,,,
P5380,B5390,S5393,5515,5893,5402,,,
P5381,B5391,S5394,5516,5894,5403,,,
P5382,B5392,S5395,5517,5895,5404,,,
P5383,B5393,S5396,5518,5896,5405,,,
P5384,B5394,S5397,5519,5897,5406,,,
P5385,B5395,S5398,5520,5898,5407,,,
P5386,B5396,S5399,5521,5899,5408,,,
P5387,B5397,S5400,5522,5900,5409,,,
P5388,B5398,S5401,5523,5901,5410,,,
P5389,B5399,S5402,5524,5902,5411,,,
P5390,B5400,S5403,5525,5903,5412,,,
P5391,B5401,S5404,5526,5904,5413,,,
P5392,B5402,S5405,5527,5905,5414,,,
P5393,B5403,S5406,5528,5906,5415,,,
P5394,B5404,S5407,5529,5907,5416,,,
P5395,B5405,S5408,5530,5908,5417,,,
P5396,B5406,S5409,5531,5909,5418,,,
P5397,B5407,S5410,5532,5910,5419,,,
P5398,B5408,S5411,5533,5911,5420,,,
P5399,B5409,S5412,5534,5912,5421,,,
P5400,B5410,S5413,5535,5913,5422,,,
P5401,B5411,S5414,5536,5914,5423,,,
P5402,B5412,S5415,5537,5915,5424,,,
P5403,B5413,S5416,5538,5916,5425,,,
P5404,B5414,S5417,5539,5917,5426,,,
P5405,B5415,S5418,5540,5918,5427,,,
P5406,B5416,S5419,5541,5919,5428,,,
P5407,B5417,S5420,5542,5920,5429,,,
P5408,B5418,S5421,5543,5921,5430,,,
P5409,B5419,S5422,5544,5922,5431,,,
P5410,B5420,S5423,5545,5923,5432,,,
P5411,B5421,S5424,5546,5924,5433,,,
P5412,B5422,S5425,5547,5925,5434,,,
P5413,B5423,S5426,5548,5926,5435,,,
P5414,B5424,S5427,5549,5927,5436,,,
P5415,B5425,S5428,5550,5928,5437,,,
P5416,B5426,S5429,5551,5929,5438,,,
P5417,B5427,S5430,5552,5930,5439,,,
P5418,B5428,S5431,5553,5931,5440,,,
P5419,B5429,S5432,5554,5932,5441,,,
P5420,B5430,S5433,5555,5933,5442,,,
P5421,B5431,S5434,5556,5934,5443,,,
P5422,B5432,S5435,5557,5935,5444,,,
P5423,B5433,S5436,5558,5936,5445,,,
P5424,B5434,S5437,5559,5937,5446,,,
P5425,B5435,S5438,5560,5938,5447,,,
P5426,B5436,S5439,5561,5939,5448,,,
P5427,B5437,S5440,5562,5940,5449,,,
P5428,B5438,S5441,5563,5941,5450,,,
P5429,B5439,S5442,5564,5942,5451,,,
P5430,B5440,S5443,5565,5943,5452,,,
P5431,B5441,S5444,5566,5944,5453,,,
P5432,B5442,S5445,5567,5945,5454,,,
P5433,B5443,S5446,5568,5946,5455,,,
P5434,B5444,S5447,5569,5947,5456,,,
P5435,B5445,S5448,5570,5948,5457,,,
P5436,B5446,S5449,5571,5949,5458,,,
P5437,B5447,S5450,5572,5950,5459,,,
P5438,B5448,S5451,5573,5951,5460,,,
P5439,B5449,S5452,5574,5952,5461,,,
P5440,B5450,S5453,5575,5953,5462,,,
P5441,B5451,S5454,5576,5954,5463,,,
P5442,B5452,S5455,5577,5955,5464,,,
P5443,B5453,S5456,5578,5956,5465,,,
P5444,B5454,S5457,5579,5957,5466,,,
P5445,B5455,S5458,5580,5958,5467,,,
P5446,B5456,S5459,5581,5959,5468,,,
P5447,B5457,S5460,5582,5960,5469,,,
P5448,B5458,S5461,5583,5961,5470,,,
P5449,B5459,S5462,5584,5962,5471,,,
P5450,B5460,S5463,5585,5963,5472,,,
P5451,B5461,S5464,5586,5964,5473,,,
P5452,B5462,S5465,5587,5965,5474,,,
P5453,B5463,S5466,5588,5966,5475,,,
P5454,B5464,S5467,5589,5967,5476,,,
P5455,B5465,S5468,5590,5968,5477,,,
P5456,B5466,S5469,5591,5969,5478,,,
P5457,B5467,S5470,5592,5970,5479,,,
P5458,B5468,S5471,5593,5971,5480,,,
P5459,B5469,S5472,5594,5972,5481,,,
P5460,B5470,S5473,5595,5973,5482,,,
P5461,B5471,S5474,5596,5974,5483,,,
P5462,B5472,S5475,5597,5975,5484,,,
P5463,B5473,S5476,5598,5976,5485,,,
P5464,B5474,S5477,5599,5977,5486,,,
P5465,B5475,S5478,5600,5978,5487,,,
P5466,B5476,S5479,5601,5979,5488,,,
P5467,B5477,S5480,5602,5980,5489,,,
P5468,B5478,S5481,5603,5981,5490,,,
P5469,B5479,S5482,5604,5982,5491,,,
P5470,B5480,S5483,5605,5983,5492,,,
P5471,B5481,S5484,5606,5984,5493,,,
P5472,B5482,S5485,5607,5985,5494,,,
P5473,B5483,S5486,5608,5986,5495,,,
P5474,B5484,S5487,5609,5987,5496,,,
P5475,B5485,S5488,5610,5988,5497,,,
P5476,B5486,S5489,5611,5989,5498,,,
P5477,B5487,S5490,5612,5990,5499,,,
P5478,B5488,S5491,5613,5991,5500,,,
P5479,B5489,S5492,5614,5992,5501,,,
P5480,B5490,S5493,5615,5993,5502,,,
P5481,B5491,S5494,5616,5994,5503,,,
P5482,B5492,S5495,5617,5995,5504,,,
P5483,B5493,S5496,5618,5996,5505,,,
P5484,B5494,S5497,5619,5997,5506,,,
P5485,B5495,S5498,5620,5998,5507,,,
P5486,B5496,S5499,5621,5999,5508,,,
P5487,B5497,S5500,5622,6000,5509,,,
P5488,B5498,S5501,5623,6001,5510,,,
P5489,B5499,S5502,5624,6002,5511,,,
P5490,B5500,S5503,5625,6003,5512,,,
P5491,B5501,S5504,5626,6004,5513,,,
P5492,B5502,S5505,5627,6005,5514,,,
P5493,B5503,S5506,5628,6006,5515,,,
P5494,B5504,S5507,5629,6007,5516,,,
P5495,B5505,S5508,5630,6008,5517,,,
P5496,B5506,S5509,5631,6009,5518,,,
P5497,B5507,S5510,5632,6010,5519,,,
P5498,B5508,S5511,5633,6011,5520,,,
P5499,B5509,S5512,5634,6012,5521,,,
P5500,B5510,S5513,5635,6013,5522,,,
P5501,B5511,S5514,5636,6014,5523,,,
P5502,B5512,S5515,5637,6015,5524,,,
P5503,B5513,S5516,5638,6016,5525,,,
P5504,B5514,S5517,5639,6017,5526,,,
P5505,B5515,S5518,5640,6018,5527,,,
P5506,B5516,S5519,5641,6019,5528,,,
P5507,B5517,S5520,5642,6020,5529,,,
P5508,B5518,S5521,5643,6021,5530,,,
P5509,B5519,S5522,5644,6022,5531,,,
P5510,B5520,S5523,5645,6023,5532,,,
P5511,B5521,S5524,5646,6024,5533,,,
P5512,B5522,S5525,5647,6025,5534,,,
P5513,B5523,S5526,5648,6026,5535,,,
P5514,B5524,S5527,5649,6027,5536,,,
P5515,B5525,S5528,5650,6028,5537,,,
P5516,B5526,S5529,5651,6029,5538,,,
P5517,B5527,S5530,5652,6030,5539,,,
P5518,B5528,S5531,5653,6031,5540,,,
P5519,B5529,S5532,5654,6032,5541,,,
P5520,B5530,S5533,5655,6033,5542,,,
P5521,B5531,S5534,5656,6034,5543,,,
P5522,B5532,S5535,5657,6035,5544,,,
P5523,B5533,S5536,5658,6036,5545,,,
P5524,B5534,S5537,5659,6037,5546,,,
P5525,B5535,S5538,5660,6038,5547,,,
P5526,B5536,S5539,5661,6039,5548,,,
P5527,B5537,S5540,5662,6040,5549,,,
P5528,B5538,S5541,5663,6041,5550,,,
P5529,B5539,S5542,5664,6042,5551,,,
P5530,B5540,S5543,5665,6043,5552,,,
P5531,B5541,S5544,5666,6044,5553,,,
P5532,B5542,S5545,5667,6045,5554,,,
P5533,B5543,S5546,5668,6046,5555,,,
P5534,B5544,S5547,5669,6047,5556,,,
P5535,B5545,S5548,5670,6048,5557,,,
P5536,B5546,S5549,5671,6049,5558,,,
P5537,B5547,S5550,5672,6050,5559,,,
P5538,B5548,S5551,5673,6051,5560,,,
P5539,B5549,S5552,5674,6052,5561,,,
P5540,B5550,S5553,5675,6053,5562,,,
P5541,B5551,S5554,5676,6054,5563,,,
P5542,B5552,S5555,5677,6055,5564,,,
P5543,B5553,S5556,5678,6056,5565,,,
P5544,B5554,S5557,5679,6057,5566,,,
P5545,B5555,S5558,5680,6058,5567,,,
P5546,B5556,S5559,5681,6059,5568,,,
P5547,B5557,S5560,5682,6060,5569,,,
P5548,B5558,S5561,5683,6061,5570,,,
P5549,B5559,S5562,5684,6062,5571,,,
P5550,B5560,S5563,5685,6063,5572,,,
P5551,B5561,S5564,5686,6064,5573,,,
P5552,B5562,S5565,5687,6065,5574,,,
P5553,B5563,S5566,5688,6066,5575,,,
P5554,B5564,S5567,5689,6067,5576,,,
P5555,B5565,S5568,5690,6068,5577,,,
P5556,B5566,S5569,5691,6069,5578,,,
P5557,B5567,S5570,5692,6070,5579,,,
P5558,B5568,S5571,5693,6071,5580,,,
P5559,B5569,S5572,5694,6072,5581,,,
P5560,B5570,S5573,5695,6073,5582,,,
P5561,B5571,S5574,5696,6074,5583,,,
P5562,B5572,S5575,5697,6075,5584,,,
P5563,B5573,S5576,5698,6076,5585,,,
P5564,B5574,S5577,5699,6077,5586,,,
P5565,B5575,S5578,5700,6078,5587,,,
P5566,B5576,S5579,5701,6079,5588,,,
P5567,B5577,S5580,5702,6080,5589,,,
P5568,B5578,S5581,5703,6081,5590,,,
P5569,B5579,S5582,5704,6082,5591,,,
P5570,B5580,S5583,5705,6083,5592,,,
P5571,B5581,S5584,5706,6084,5593,,,
P5572,B5582,S5585,5707,6085,5594,,,
P5573,B5583,S5586,5708,6086,5595,,,
P5574,B5584,S5587,5709,6087,5596,,,
P5575,B5585,S5588,5710,6088,5597,,,
P5576,B5586,S5589,5711,6089,5598,,,
P5577,B5587,S5590,5712,6090,5599,,,
P5578,B5588,S5591,5713,6091,5600,,,
P5579,B5589,S5592,5714,6092,5601,,,
P5580,B5590,S5593,5715,6093,5602,,,
P5581,B5591,S5594,5716,6094,5603,,,
P5582,B5592,S5595,5717,6095,5604,,,
P5583,B5593,S5596,5718,6096,5605,,,
P5584,B5594,S5597,5719,6097,5606,,,
P5585,B5595,S5598,5720,6098,5607,,,
P5586,B5596,S5599,5721,6099,5608,,,
P5587,B5597,S5600,5722,6100,5609,,,
P5588,B5598,S5601,5723,6101,5610,,,
P5589,B5599,S5602,5724,6102,5611,,,
P5590,B5600,S5603,5725,6103,5612,,,
P5591,B5601,S5604,5726,6104,5613,,,
P5592,B5602,S5605,5727,6105,5614,,,
P5593,B5603,S5606,5728,6106,5615,,,
P5594,B5604,S5607,5729,6107,5616,,,
P5595,B5605,S5608,5730,6108,5617,,,
P5596,B5606,S5609,5731,6109,5618,,,
P5597,B5607,S5610,5732,6110,5619,,,
P5598,B5608,S5611,5733,6111,5620,,,
P5599,B5609,S5612,5734,6112,5621,,,
P5600,B5610,S5613,5735,6113,5622,,,
P5601,B5611,S5614,5736,6114,5623,,,
P5602,B5612,S5615,5737,6115,5624,,,
P5603,B5613,S5616,5738,6116,5625,,,
P5604,B5614,S5617,5739,6117,5626,,,
P5605,B5615,S5618,5740,6118,5627,,,
P5606,B5616,S5619,5741,6119,5628,,,
P5607,B5617,S5620,5742,6120,5629,,,
P5608,B5618,S5621,5743,6121,5630,,,
P5609,B5619,S5622,5744,6122,5631,,,
P5610,B5620,S5623,5745,6123,5632,,,
P5611,B5621,S5624,5746,6124,5633,,,
P5612,B5622,S5625,5747,6125,5634,,,
P5613,B5623,S5626,5748,6126,5635,,,
P5614,B5624,S5627,5749,6127,5636,,,
P5615,B5625,S5628,5750,6128,5637,,,
P5616,B5626,S5629,5751,6129,5638,,,
P5617,B5627,S5630,5752,6130,5639,,,
P5618,B5628,S5631,5753,6131,5640,,,
P5619,B5629,S5632,5754,6132,5641,,,
P5620,B5630,S5633,5755,6133,5642,,,
P5621,B5631,S5634,5756,6134,5643,,,
P5622,B5632,S5635,5757,6135,5644,,,
P5623,B5633,S5636,5758,6136,5645,,,
P5624,B5634,S5637,5759,6137,5646,,,
P5625,B5635,S5638,5760,6138,5647,,,
P5626,B5636,S5639,5761,6139,5648,,,
P5627,B5637,S5640,5762,6140,5649,,,
P5628,B5638,S5641,5763,6141,5650,,,
P5629,B5639,S5642,5764,6142,5651,,,
P5630,B5640,S5643,5765,6143,5652,,,
P5631,B5641,S5644,5766,6144,5653,,,
P5632,B5642,S5645,5767,6145,5654,,,
P5633,B5643,S5646,5768,6146,5655,,,
P5634,B5644,S5647,5769,6147,5656,,,
P5635,B5645,S5648,5770,6148,5657,,,
P5636,B5646,S5649,5771,6149,5658,,,
P5637,B5647,S5650,5772,6150,5659,,,
P5638,B5648,S5651,5773,6151,5660,,,
P5639,B5649,S5652,5774,6152,5661,,,
P5640,B5650,S5653,5775,6153,5662,,,
P5641,B5651,S5654,5776,6154,5663,,,
P5642,B5652,S5655,5777,6155,5664,,,
P5643,B5653,S5656,5778,6156,5665,,,
P5644,B5654,S5657,5779,6157,5666,,,
P5645,B5655,S5658,5780,6158,5667,,,
P5646,B5656,S5659,5781,6159,5668,,,
P5647,B5657,S5660,5782,6160,5669,,,
P5648,B5658,S5661,5783,6161,5670,,,
P5649,B5659,S5662,5784,6162,5671,,,
P5650,B5660,S5663,5785,6163,5672,,,
P5651,B5661,S5664,5786,6164,5673,,,
P5652,B5662,S5665,5787,6165,5674,,,
P5653,B5663,S5666,5788,6166,5675,,,
P5654,B5664,S5667,5789,6167,5676,,,
P5655,B5665,S5668,5790,6168,5677,,,
P5656,B5666,S5669,5791,6169,5678,,,
P5657,B5667,S5670,5792,6170,5679,,,
P5658,B5668,S5671,5793,6171,5680,,,
P5659,B5669,S5672,5794,6172,5681,,,
P5660,B5670,S5673,5795,6173,5682,,,
P5661,B5671,S5674,5796,6174,5683,,,
P5662,B5672,S5675,5797,6175,5684,,,
P5663,B5673,S5676,5798,6176,5685,,,
P5664,B5674,S5677,5799,6177,5686,,,
P5665,B5675,S5678,5800,6178,5687,,,
P5666,B5676,S5679,5801,6179,5688,,,
P5667,B5677,S5680,5802,6180,5689,,,
P5668,B5678,S5681,5803,6181,5690,,,
P5669,B5679,S5682,5804,6182,5691,,,
P5670,B5680,S5683,5805,6183,5692,,,
P5671,B5681,S5684,5806,6184,5693,,,
P5672,B5682,S5685,5807,6185,5694,,,
P5673,B5683,S5686,5808,6186,5695,,,
P5674,B5684,S5687,5809,6187,5696,,,
P5675,B5685,S5688,5810,6188,5697,,,
P5676,B5686,S5689,5811,6189,5698,,,
P5677,B5687,S5690,5812,6190,5699,,,
P5678,B5688,S5691,5813,6191,5700,,,
P5679,B5689,S5692,5814,6192,5701,,,
P5680,B5690,S5693,5815,6193,5702,,,
P5681,B5691,S5694,5816,6194,5703,,,
P5682,B5692,S5695,5817,6195,5704,,,
P5683,B5693,S5696,5818,6196,5705,,,
P5684,B5694,S5697,5819,6197,5706,,,
P5685,B5695,S5698,5820,6198,5707,,,
P5686,B5696,S5699,5821,6199,5708,,,
P5687,B5697,S5700,5822,6200,5709,,,
P5688,B5698,S5701,5823,6201,5710,,,
P5689,B5699,S5702,5824,6202,5711,,,
P5690,B5700,S5703,5825,6203,5712,,,
P5691,B5701,S5704,5826,6204,5713,,,
P5692,B5702,S5705,5827,6205,5714,,,
P5693,B5703,S5706,5828,6206,5715,,,
P5694,B5704,S5707,5829,6207,5716,,,
P5695,B5705,S5708,5830,6208,5717,,,
P5696,B5706,S5709,5831,6209,5718,,,
P5697,B5707,S5710,5832,6210,5719,,,
P5698,B5708,S5711,5833,6211,5720,,,
P5699,B5709,S5712,5834,6212,5721,,,
P5700,B5710,S5713,5835,6213,5722,,,
P5701,B5711,S5714,5836,6214,5723,,,
P5702,B5712,S5715,5837,6215,5724,,,
P5703,B5713,S5716,5838,6216,5725,,,
P5704,B5714,S5717,5839,6217,5726,,,
P5705,B5715,S5718,5840,6218,5727,,,
P5706,B5716,S5719,5841,6219,5728,,,
P5707,B5717,S5720,5842,6220,5729,,,
P5708,B5718,S5721,5843,6221,5730,,,
P5709,B5719,S5722,5844,6222,5731,,,
P5710,B5720,S5723,5845,6223,5732,,,
P5711,B5721,S5724,5846,6224,5733,,,
P5712,B5722,S5725,5847,6225,5734,,,
P5713,B5723,S5726,5848,6226,5735,,,
P5714,B5724,S5727,5849,6227,5736,,,
P5715,B5725,S5728,5850,6228,5737,,,
P5716,B5726,S5729,5851,6229,5738,,,
P5717,B5727,S5730,5852,6230,5739,,,
P5718,B5728,S5731,5853,6231,5740,,,
P5719,B5729,S5732,5854,6232,5741,,,
P5720,B5730,S5733,5855,6233,5742,,,
P5721,B5731,S5734,5856,6234,5743,,,
P5722,B5732,S5735,5857,6235,5744,,,
P5723,B5733,S5736,5858,6236,5745,,,
P5724,B5734,S5737,5859,6237,5746,,,
P5725,B5735,S5738,5860,6238,5747,,,
P5726,B5736,S5739,5861,6239,5748,,,
P5727,B5737,S5740,5862,6240,5749,,,
P5728,B5738,S5741,5863,6241,5750,,,
P5729,B5739,S5742,5864,6242,5751,,,
P5730,B5740,S5743,5865,6243,5752,,,
P5731,B5741,S5744,5866,6244,5753,,,
P5732,B5742,S5745,5867,6245,5754,,,
P5733,B5743,S5746,5868,6246,5755,,,
P5734,B5744,S5747,5869,6247,5756,,,
P5735,B5745,S5748,5870,6248,5757,,,
P5736,B5746,S5749,5871,6249,5758,,,
P5737,B5747,S5750,5872,6250,5759,,,
P5738,B5748,S5751,5873,6251,5760,,,
P5739,B5749,S5752,5874,6252,5761,,,
P5740,B5750,S5753,5875,6253,5762,,,
P5741,B5751,S5754,5876,6254,5763,,,
P5742,B5752,S5755,5877,6255,5764,,,
P5743,B5753,S5756,5878,6256,5765,,,
P5744,B5754,S5757,5879,6257,5766,,,
P5745,B5755,S5758,5880,6258,5767,,,
P5746,B5756,S5759,5881,6259,5768,,,
P5747,B5757,S5760,5882,6260,5769,,,
P5748,B5758,S5761,5883,6261,5770,,,
P5749,B5759,S5762,5884,6262,5771,,,
P5750,B5760,S5763,5885,6263,5772,,,
P5751,B5761,S5764,5886,6264,5773,,,
P5752,B5762,S5765,5887,6265,5774,,,
P5753,B5763,S5766,5888,6266,5775,,,
P5754,B5764,S5767,5889,6267,5776,,,
P5755,B5765,S5768,5890,6268,5777,,,
P5756,B5766,S5769,5891,6269,5778,,,
P5757,B5767,S5770,5892,6270,5779,,,
P5758,B5768,S5771,5893,6271,5780,,,
P5759,B5769,S5772,5894,6272,5781,,,
P5760,B5770,S5773,5895,6273,5782,,,
P5761,B5771,S5774,5896,6274,5783,,,
P5762,B5772,S5775,5897,6275,5784,,,
P5763,B5773,S5776,5898,6276,5785,,,
P5764,B5774,S5777,5899,6277,5786,,,
P5765,B5775,S5778,5900,6278,5787,,,
P5766,B5776,S5779,5901,6279,5788,,,
P5767,B5777,S5780,5902,6280,5789,,,
P5768,B5778,S5781,5903,6281,5790,,,
P5769,B5779,S5782,5904,6282,5791,,,
P5770,B5780,S5783,5905,6283,5792,,,
P5771,B5781,S5784,5906,6284,5793,,,
P5772,B5782,S5785,5907,6285,5794,,,
P5773,B5783,S5786,5908,6286,5795,,,
P5774,B5784,S5787,5909,6287,5796,,,
P5775,B5785,S5788,5910,6288,5797,,,
P5776,B5786,S5789,5911,6289,5798,,,
P5777,B5787,S5790,5912,6290,5799,,,
P5778,B5788,S5791,5913,6291,5800,,,
P5779,B5789,S5792,5914,6292,5801,,,
P5780,B5790,S5793,5915,6293,5802,,,
P5781,B5791,S5794,5916,6294,5803,,,
P5782,B5792,S5795,5917,6295,5804,,,
P5783,B5793,S5796,5918,6296,5805,,,
P5784,B5794,S5797,5919,6297,5806,,,
P5785,B5795,S5798,5920,6298,5807,,,
P5786,B5796,S5799,5921,6299,5808,,,
P5787,B5797,S5800,5922,6300,5809,,,
P5788,B5798,S5801,5923,6301,5810,,,
P5789,B5799,S5802,5924,6302,5811,,,
P5790,B5800,S5803,5925,6303,5812,,,
P5791,B5801,S5804,5926,6304,5813,,,
P5792,B5802,S5805,5927,6305,5814,,,
P5793,B5803,S5806,5928,6306,5815,,,
P5794,B5804,S5807,5929,6307,5816,,,
P5795,B5805,S5808,5930,6308,5817,,,
P5796,B5806,S5809,5931,6309,5818,,,
P5797,B5807,S5810,5932,6310,5819,,,
P5798,B5808,S5811,5933,6311,5820,,,
P5799,B5809,S5812,5934,6312,5821,,,
P5800,B5810,S5813,5935,6313,5822,,,
P5801,B5811,S5814,5936,6314,5823,,,
P5802,B5812,S5815,5937,6315,5824,,,
P5803,B5813,S5816,5938,6316,5825,,,
P5804,B5814,S5817,5939,6317,5826,,,
P5805,B5815,S5818,5940,6318,5827,,,
P5806,B5816,S5819,5941,6319,5828,,,
P5807,B5817,S5820,5942,6320,5829,,,
P5808,B5818,S5821,5943,6321,5830,,,
P5809,B5819,S5822,5944,6322,5831,,,
P5810,B5820,S5823,5945,6323,5832,,,
P5811,B5821,S5824,5946,6324,5833,,,
P5812,B5822,S5825,5947,6325,5834,,,
P5813,B5823,S5826,5948,6326,5835,,,
P5814,B5824,S5827,5949,6327,5836,,,
P5815,B5825,S5828,5950,6328,5837,,,
P5816,B5826,S5829,5951,6329,5838,,,
P5817,B5827,S5830,5952,6330,5839,,,
P5818,B5828,S5831,5953,6331,5840,,,
P5819,B5829,S5832,5954,6332,5841,,,
P5820,B5830,S5833,5955,6333,5842,,,
P5821,B5831,S5834,5956,6334,5843,,,
P5822,B5832,S5835,5957,6335,5844,,,
P5823,B5833,S5836,5958,6336,5845,,,
P5824,B5834,S5837,5959,6337,5846,,,
P5825,B5835,S5838,5960,6338,5847,,,
P5826,B5836,S5839,5961,6339,5848,,,
P5827,B5837,S5840,5962,6340,5849,,,
P5828,B5838,S5841,5963,6341,5850,,,
P5829,B5839,S5842,5964,6342,5851,,,
P5830,B5840,S5843,5965,6343,5852,,,
P5831,B5841,S5844,5966,6344,5853,,,
P5832,B5842,S5845,5967,6345,5854,,,
P5833,B5843,S5846,5968,6346,5855,,,
P5834,B5844,S5847,5969,6347,5856,,,
P5835,B5845,S5848,5970,6348,5857,,,
P5836,B5846,S5849,5971,6349,5858,,,
P5837,B5847,S5850,5972,6350,5859,,,
P5838,B5848,S5851,5973,6351,5860,,,
P5839,B5849,S5852,5974,6352,5861,,,
P5840,B5850,S5853,5975,6353,5862,,,
P5841,B5851,S5854,5976,6354,5863,,,
P5842,B5852,S5855,5977,6355,5864,,,
P5843,B5853,S5856,5978,6356,5865,,,
P5844,B5854,S5857,5979,6357,5866,,,
P5845,B5855,S5858,5980,6358,5867,,,
P5846,B5856,S5859,5981,6359,5868,,,
P5847,B5857,S5860,5982,6360,5869,,,
P5848,B5858,S5861,5983,6361,5870,,,
P5849,B5859,S5862,5984,6362,5871,,,
P5850,B5860,S5863,5985,6363,5872,,,
P5851,B5861,S5864,5986,6364,5873,,,
P5852,B5862,S5865,5987,6365,5874,,,
P5853,B5863,S5866,5988,6366,5875,,,
P5854,B5864,S5867,5989,6367,5876,,,
P5855,B5865,S5868,5990,6368,5877,,,
P5856,B5866,S5869,5991,6369,5878,,,
P5857,B5867,S5870,5992,6370,5879,,,
P5858,B5868,S5871,5993,6371,5880,,,
P5859,B5869,S5872,5994,6372,5881,,,
P5860,B5870,S5873,5995,6373,5882,,,
P5861,B5871,S5874,5996,6374,5883,,,
P5862,B5872,S5875,5997,6375,5884,,,
P5863,B5873,S5876,5998,6376,5885,,,
P5864,B5874,S5877,5999,6377,5886,,,
P5865,B5875,S5878,6000,6378,5887,,,
P5866,B5876,S5879,6001,6379,5888,,,
P5867,B5877,S5880,6002,6380,5889,,,
P5868,B5878,S5881,6003,6381,5890,,,
P5869,B5879,S5882,6004,6382,5891,,,
P5870,B5880,S5883,6005,6383,5892,,,
P5871,B5881,S5884,6006,6384,5893,,,
P5872,B5882,S5885,6007,6385,5894,,,
P5873,B5883,S5886,6008,6386,5895,,,
P5874,B5884,S5887,6009,6387,5896,,,
P5875,B5885,S5888,6010,6388,5897,,,
P5876,B5886,S5889,6011,6389,5898,,,
P5877,B5887,S5890,6012,6390,5899,,,
P5878,B5888,S5891,6013,6391,5900,,,
P5879,B5889,S5892,6014,6392,5901,,,
P5880,B5890,S5893,6015,6393,5902,,,
P5881,B5891,S5894,6016,6394,5903,,,
P5882,B5892,S5895,6017,6395,5904,,,
P5883,B5893,S5896,6018,6396,5905,,,
P5884,B5894,S5897,6019,6397,5906,,,
P5885,B5895,S5898,6020,6398,5907,,,
P5886,B5896,S5899,6021,6399,5908,,,
P5887,B5897,S5900,6022,6400,5909,,,
P5888,B5898,S5901,6023,6401,5910,,,
P5889,B5899,S5902,6024,6402,5911,,,
P5890,B5900,S5903,6025,6403,5912,,,
P5891,B5901,S5904,6026,6404,5913,,,
P5892,B5902,S5905,6027,6405,5914,,,
P5893,B5903,S5906,6028,6406,5915,,,
P5894,B5904,S5907,6029,6407,5916,,,
P5895,B5905,S5908,6030,6408,5917,,,
P5896,B5906,S5909,6031,6409,5918,,,
P5897,B5907,S5910,6032,6410,5919,,,
P5898,B5908,S5911,6033,6411,5920,,,
P5899,B5909,S5912,6034,6412,5921,,,
P5900,B5910,S5913,6035,6413,5922,,,
P5901,B5911,S5914,6036,6414,5923,,,
P5902,B5912,S5915,6037,6415,5924,,,
P5903,B5913,S5916,6038,6416,5925,,,
P5904,B5914,S5917,6039,6417,5926,,,
P5905,B5915,S5918,6040,6418,5927,,,
P5906,B5916,S5919,6041,6419,5928,,,
P5907,B5917,S5920,6042,6420,5929,,,
P5908,B5918,S5921,6043,6421,5930,,,
P5909,B5919,S5922,6044,6422,5931,,,
P5910,B5920,S5923,6045,6423,5932,,,
P5911,B5921,S5924,6046,6424,5933,,,
P5912,B5922,S5925,6047,6425,5934,,,
P5913,B5923,S5926,6048,6426,5935,,,
P5914,B5924,S5927,6049,6427,5936,,,
P5915,B5925,S5928,6050,6428,5937,,,
P5916,B5926,S5929,6051,6429,5938,,,
P5917,B5927,S5930,6052,6430,5939,,,
P5918,B5928,S5931,6053,6431,5940,,,
P5919,B5929,S5932,6054,6432,5941,,,
P5920,B5930,S5933,6055,6433,5942,,,
P5921,B5931,S5934,6056,6434,5943,,,
